Cover_Type,Cover_Long,Max_Coverage_pct,Observed_Date,Temp_Celsius,Wind_Speed,Wind_Direction,Visibility
BKN,Broken,0.88,2022-12-27T02:53:00Z,-15.6,5,220,10
BKN,Broken,0.88,2022-12-27T02:53:00Z,-15.6,5,220,10
SCT,Scattered,0.50,2022-12-27T03:53:00Z,-16.1,5,200,10
BKN,Broken,0.88,2022-12-27T04:53:00Z,-16.1,0,0,10
BKN,Broken,0.88,2022-12-27T05:53:00Z,-16.1,6,180,10
BKN,Broken,0.88,2022-12-27T06:53:00Z,-16.1,5,170,10
OVC,Overcast,1.00,2022-12-27T07:53:00Z,-16.1,7,150,10
OVC,Overcast,1.00,2022-12-27T08:53:00Z,-15,7,160,10
BKN,Broken,0.88,2022-12-27T09:53:00Z,-13.9,7,130,10
OVC,Overcast,1.00,2022-12-27T10:53:00Z,-13.3,9,150,10
OVC,Overcast,1.00,2022-12-27T11:53:00Z,-12.2,9,160,10
SCT,Scattered,0.50,2022-12-27T12:53:00Z,-11.7,9,170,10
BKN,Broken,0.88,2022-12-27T13:53:00Z,-11.7,9,150,10
BKN,Broken,0.88,2022-12-27T14:53:00Z,-9.4,13,170,10
BKN,Broken,0.88,2022-12-27T15:53:00Z,-8.3,8,180,10
BKN,Broken,0.88,2022-12-27T15:53:00Z,-8.3,8,180,10
BKN,Broken,0.88,2022-12-27T15:53:00Z,-8.3,8,180,10
BKN,Broken,0.88,2022-12-27T15:53:00Z,-8.3,8,180,10
BKN,Broken,0.88,2022-12-27T16:53:00Z,-7.8,13,170,10
BKN,Broken,0.88,2022-12-27T17:53:00Z,-6.7,9,170,10
BKN,Broken,0.88,2022-12-27T18:53:00Z,-4.4,10,200,10
BKN,Broken,0.88,2022-12-27T19:53:00Z,-4.4,12,200,10
BKN,Broken,0.88,2022-12-27T20:53:00Z,-3.9,13,190,10
BKN,Broken,0.88,2022-12-27T21:53:00Z,-4.4,15,170,10
BKN,Broken,0.88,2022-12-27T22:53:00Z,-4.4,13,170,10
BKN,Broken,0.88,2022-12-27T23:53:00Z,-5.6,10,160,10
BKN,Broken,0.88,2022-12-28T00:53:00Z,-5.6,10,160,10
SCT,Scattered,0.50,2022-12-28T01:53:00Z,-6.1,10,150,10
SCT,Scattered,0.50,2022-12-28T02:53:00Z,-6.1,9,160,10
SCT,Scattered,0.50,2022-12-28T03:53:00Z,-5.6,9,150,10
SCT,Scattered,0.50,2022-12-28T04:53:00Z,-4.4,8,160,10
BKN,Broken,0.88,2022-12-28T05:53:00Z,-3.3,10,160,10
BKN,Broken,0.88,2022-12-28T06:53:00Z,-3.3,9,150,10
BKN,Broken,0.88,2022-12-28T07:53:00Z,-2.8,11,150,10
BKN,Broken,0.88,2022-12-28T08:53:00Z,-2.2,8,150,10
BKN,Broken,0.88,2022-12-28T09:53:00Z,-2.8,8,130,10
BKN,Broken,0.88,2022-12-28T10:53:00Z,-2.8,10,140,10
OVC,Overcast,1.00,2022-12-28T11:53:00Z,-2.2,8,140,10
BKN,Broken,0.88,2022-12-28T12:53:00Z,-1.7,8,140,10
OVC,Overcast,1.00,2022-12-28T13:53:00Z,-1.7,10,150,10
OVC,Overcast,1.00,2022-12-28T14:53:00Z,-0.6,7,160,10
OVC,Overcast,1.00,2022-12-28T15:53:00Z,0,7,150,10
OVC,Overcast,1.00,2022-12-28T16:53:00Z,1.1,8,160,10
OVC,Overcast,1.00,2022-12-28T17:53:00Z,1.7,11,170,10
OVC,Overcast,1.00,2022-12-28T18:53:00Z,1.7,5,170,10
OVC,Overcast,1.00,2022-12-28T19:53:00Z,2.8,8,170,10
OVC,Overcast,1.00,2022-12-28T20:53:00Z,2.8,10,160,10
OVC,Overcast,1.00,2022-12-28T21:53:00Z,2.8,8,170,10
OVC,Overcast,1.00,2022-12-28T22:53:00Z,2.2,9,160,10
OVC,Overcast,1.00,2022-12-28T23:53:00Z,2.2,5,160,10
OVC,Overcast,1.00,2022-12-29T00:53:00Z,1.7,5,160,10
OVC,Overcast,1.00,2022-12-29T01:53:00Z,1.7,7,160,10
OVC,Overcast,1.00,2022-12-29T02:53:00Z,2.2,6,170,10
OVC,Overcast,1.00,2022-12-29T03:53:00Z,2.2,5,160,10
OVC,Overcast,1.00,2022-12-29T04:53:00Z,2.2,4,150,10
OVC,Overcast,1.00,2022-12-29T05:53:00Z,1.7,8,150,10
BKN,Broken,0.88,2022-12-29T06:53:00Z,1.7,0,0,10
BKN,Broken,0.88,2022-12-29T07:53:00Z,1.1,5,150,10
OVC,Overcast,1.00,2022-12-29T08:53:00Z,1.1,3,130,10
OVC,Overcast,1.00,2022-12-29T09:53:00Z,0.6,3,130,10
OVC,Overcast,1.00,2022-12-29T10:53:00Z,1.7,4,230,10
OVC,Overcast,1.00,2022-12-29T11:53:00Z,1.7,3,220,10
BKN,Broken,0.88,2022-12-29T12:53:00Z,1.1,3,230,10
BKN,Broken,0.88,2022-12-29T13:53:00Z,0.6,4,270,8
OVC,Overcast,1.00,2022-12-29T14:53:00Z,0.6,0,0,8
OVC,Overcast,1.00,2022-12-29T15:53:00Z,1.1,4,280,8
OVC,Overcast,1.00,2022-12-29T16:53:00Z,1.7,4,260,8
OVC,Overcast,1.00,2022-12-29T17:53:00Z,1.7,3,0,7
OVC,Overcast,1.00,2022-12-29T18:53:00Z,2.2,3,240,7
OVC,Overcast,1.00,2022-12-29T19:53:00Z,2.2,7,320,7
BKN,Broken,0.88,2022-12-29T20:53:00Z,2.2,4,330,8
OVC,Overcast,1.00,2022-12-29T21:53:00Z,1.7,3,290,8
BKN,Broken,0.88,2022-12-29T22:53:00Z,1.7,6,330,9
OVC,Overcast,1.00,2022-12-29T23:53:00Z,0.6,6,290,8
OVC,Overcast,1.00,2022-12-30T01:49:00Z,0,11,320,9
OVC,Overcast,1.00,2022-12-30T02:17:00Z,-1.1,12,300,7
OVC,Overcast,1.00,2022-12-30T03:45:00Z,-2.8,12,290,2.5
OVC,Overcast,1.00,2022-12-30T04:47:00Z,-5,12,280,2
BKN,Broken,0.88,2022-12-30T05:46:00Z,-6.7,12,280,6
OVC,Overcast,1.00,2022-12-30T06:48:00Z,-7,10,280,10
OVC,Overcast,1.00,2022-12-30T07:11:00Z,-7.2,11,270,10
OVC,Overcast,1.00,2022-12-30T08:00:00Z,-7.8,10,280,10
OVC,Overcast,1.00,2022-12-30T08:53:00Z,-7.8,10,280,10
OVC,Overcast,1.00,2022-12-30T09:53:00Z,-7.8,10,270,10
OVC,Overcast,1.00,2022-12-30T10:53:00Z,-7.8,8,250,10
OVC,Overcast,1.00,2022-12-30T11:53:00Z,-7.8,9,270,10
OVC,Overcast,1.00,2022-12-30T13:18:00Z,-7.8,10,280,10
OVC,Overcast,1.00,2022-12-30T13:53:00Z,-7.8,10,270,10
OVC,Overcast,1.00,2022-12-30T14:53:00Z,-8.3,9,290,10
SCT,Scattered,0.50,2022-12-30T16:28:00Z,-6.7,6,260,10
FEW,Few Clouds,0.25,2022-12-30T16:53:00Z,-6.7,5,260,10
FEW,Few Clouds,0.25,2022-12-30T17:53:00Z,-6.1,8,270,10
FEW,Few Clouds,0.25,2022-12-30T18:53:00Z,-6.1,8,250,10
FEW,Few Clouds,0.25,2022-12-30T19:53:00Z,-5,6,260,10
FEW,Few Clouds,0.25,2022-12-30T20:53:00Z,-4.4,4,250,10
FEW,Few Clouds,0.25,2022-12-30T21:53:00Z,-5,5,180,10
FEW,Few Clouds,0.25,2022-12-30T22:53:00Z,-5.6,6,210,10
FEW,Few Clouds,0.25,2022-12-30T23:53:00Z,-6.1,0,0,10
FEW,Few Clouds,0.25,2022-12-31T00:53:00Z,-6.1,6,0,10
SCT,Scattered,0.50,2022-12-31T01:53:00Z,-8.3,5,160,10
BKN,Broken,0.88,2022-12-31T03:41:00Z,-8.9,4,160,10
OVC,Overcast,1.00,2022-12-31T04:20:00Z,-7.8,6,130,1
OVC,Overcast,1.00,2022-12-31T05:01:00Z,-7.2,3,160,2
OVC,Overcast,1.00,2022-12-31T06:27:00Z,-6.7,6,130,0.5
OVC,Overcast,1.00,2022-12-31T06:53:00Z,-6.7,6,120,0.5
OVC,Overcast,1.00,2022-12-31T07:53:00Z,-6.1,6,120,0.25
OVC,Overcast,1.00,2022-12-31T09:01:00Z,-5.6,8,110,1
OVC,Overcast,1.00,2022-12-31T10:03:00Z,-5.6,9,120,2.5
OVC,Overcast,1.00,2022-12-31T10:53:00Z,-5,9,130,2
OVC,Overcast,1.00,2022-12-31T12:36:00Z,-4.4,9,120,2
OVC,Overcast,1.00,2022-12-31T13:38:00Z,-5,11,120,2.5
OVC,Overcast,1.00,2022-12-31T14:28:00Z,-4.4,9,130,4
OVC,Overcast,1.00,2022-12-31T15:08:00Z,-3.9,9,130,7
BKN,Broken,0.88,2022-12-31T16:38:00Z,-2.2,10,140,10
BKN,Broken,0.88,2022-12-31T16:53:00Z,-2.2,11,150,10
OVC,Overcast,1.00,2022-12-31T17:53:00Z,-1.1,9,140,10
OVC,Overcast,1.00,2022-12-31T18:53:00Z,0.6,10,150,9
BKN,Broken,0.88,2022-12-31T19:53:00Z,1.7,9,160,10
BKN,Broken,0.88,2022-12-31T20:53:00Z,2.2,10,160,10
BKN,Broken,0.88,2022-12-31T21:53:00Z,1.7,9,170,10
OVC,Overcast,1.00,2022-12-31T23:15:00Z,1.7,10,170,10
OVC,Overcast,1.00,2022-12-31T23:53:00Z,1.7,8,170,10
OVC,Overcast,1.00,2023-01-01T00:53:00Z,2.2,8,160,10
OVC,Overcast,1.00,2023-01-01T02:46:00Z,1.7,7,180,10
OVC,Overcast,1.00,2023-01-01T02:53:00Z,1.7,7,180,10
OVC,Overcast,1.00,2023-01-01T03:53:00Z,1.7,4,190,9
OVC,Overcast,1.00,2023-01-01T04:53:00Z,1.7,4,0,8
OVC,Overcast,1.00,2023-01-01T05:53:00Z,1.7,6,240,10
BKN,Broken,0.88,2023-01-01T06:53:00Z,0.6,8,240,9
BKN,Broken,0.88,2023-01-01T07:54:00Z,-0.6,8,260,8
OVC,Overcast,1.00,2023-01-01T09:32:00Z,-2.2,7,260,5
OVC,Overcast,1.00,2023-01-01T10:45:00Z,-1.7,6,260,7
OVC,Overcast,1.00,2023-01-01T10:53:00Z,-1.7,6,270,8
OVC,Overcast,1.00,2023-01-01T11:53:00Z,-1.7,6,270,9
OVC,Overcast,1.00,2023-01-01T12:53:00Z,-2.2,7,240,9
OVC,Overcast,1.00,2023-01-01T14:45:00Z,-2.8,6,280,4
OVC,Overcast,1.00,2023-01-01T15:15:00Z,-2.8,5,250,1.5
OVC,Overcast,1.00,2023-01-01T15:53:00Z,-2.8,4,290,2
OVC,Overcast,1.00,2023-01-01T17:33:00Z,-2.8,6,260,5
OVC,Overcast,1.00,2023-01-01T18:00:00Z,-2.8,6,240,7
BKN,Broken,0.88,2023-01-01T19:33:00Z,-1.7,4,200,8
SCT,Scattered,0.50,2023-01-01T19:53:00Z,-1.1,5,220,10
FEW,Few Clouds,0.25,2023-01-01T20:53:00Z,0,4,250,10
FEW,Few Clouds,0.25,2023-01-01T21:53:00Z,-0.6,6,240,10
CLR,Clear,0,2023-01-01T22:53:00Z,-1.7,5,240,10
CLR,Clear,0,2023-01-01T23:53:00Z,-3.3,4,260,10
SCT,Scattered,0.50,2023-01-02T00:53:00Z,-3.3,5,250,10
SCT,Scattered,0.50,2023-01-02T01:53:00Z,-3.9,6,260,10
BKN,Broken,0.88,2023-01-02T03:37:00Z,-5.6,10,340,8
OVC,Overcast,1.00,2023-01-02T04:19:00Z,-5.6,5,320,6
OVC,Overcast,1.00,2023-01-02T04:53:00Z,-5,4,330,7
OVC,Overcast,1.00,2023-01-02T05:53:00Z,-5,6,310,7
OVC,Overcast,1.00,2023-01-02T07:35:00Z,-5,5,300,4
OVC,Overcast,1.00,2023-01-02T07:53:00Z,-5,4,300,5
OVC,Overcast,1.00,2023-01-02T09:49:00Z,-5,5,310,5
OVC,Overcast,1.00,2023-01-02T09:53:00Z,-5,3,290,5
OVC,Overcast,1.00,2023-01-02T11:44:00Z,-5,3,20,2
OVC,Overcast,1.00,2023-01-02T11:53:00Z,-5,0,0,2
OVC,Overcast,1.00,2023-01-02T13:32:00Z,-5.6,5,230,1.5
OVC,Overcast,1.00,2023-01-02T14:18:00Z,-5.6,4,230,1.5
OVC,Overcast,1.00,2023-01-02T14:53:00Z,-5.6,6,310,1.5
OVC,Overcast,1.00,2023-01-02T15:53:00Z,-5.6,0,0,1.5
OVC,Overcast,1.00,2023-01-02T17:24:00Z,-5,0,0,1.5
OVC,Overcast,1.00,2023-01-02T18:45:00Z,-4.4,3,350,2.5
OVC,Overcast,1.00,2023-01-02T19:33:00Z,-3.9,3,330,5
OVC,Overcast,1.00,2023-01-02T20:47:00Z,-4,6,190,1
OVC,Overcast,1.00,2023-01-02T21:50:00Z,-4,3,330,2
OVC,Overcast,1.00,2023-01-02T22:30:00Z,-3.3,0,0,5
OVC,Overcast,1.00,2023-01-02T22:53:00Z,-3.3,4,330,5
BKN,Broken,0.88,2023-01-03T00:28:00Z,-3.3,0,0,5
OVC,Overcast,1.00,2023-01-03T01:45:00Z,-3.3,4,30,5
OVC,Overcast,1.00,2023-01-03T02:45:00Z,-3.3,0,0,6
OVC,Overcast,1.00,2023-01-03T03:42:00Z,-3.3,5,40,5
OVC,Overcast,1.00,2023-01-03T04:25:00Z,-3.3,6,30,4
OVC,Overcast,1.00,2023-01-03T05:46:00Z,-3.3,4,60,3
OVC,Overcast,1.00,2023-01-03T05:53:00Z,-3.3,5,0,3
OVC,Overcast,1.00,2023-01-03T07:30:00Z,-3.9,7,30,4
OVC,Overcast,1.00,2023-01-03T08:48:00Z,-4,9,40,5
BKN,Broken,0.88,2023-01-03T09:11:00Z,-4.4,7,40,5
BKN,Broken,0.88,2023-01-03T10:39:00Z,-4.4,10,30,6
BKN,Broken,0.88,2023-01-03T11:04:00Z,-4.4,12,20,6
OVC,Overcast,1.00,2023-01-03T12:41:00Z,-4.4,12,20,6
OVC,Overcast,1.00,2023-01-03T13:46:00Z,-4.4,11,30,7
OVC,Overcast,1.00,2023-01-03T14:44:00Z,-3.9,14,50,7
OVC,Overcast,1.00,2023-01-03T15:48:00Z,-4,13,30,1.25
OVC,Overcast,1.00,2023-01-03T16:36:00Z,-3.9,9,40,1.5
OVC,Overcast,1.00,2023-01-03T20:18:00Z,-3.3,12,30,9
OVC,Overcast,1.00,2023-01-03T21:33:00Z,-2.2,11,40,6
OVC,Overcast,1.00,2023-01-03T22:14:00Z,-2.2,12,40,3
OVC,Overcast,1.00,2023-01-03T22:53:00Z,-2.2,11,30,4
OVC,Overcast,1.00,2023-01-04T00:41:00Z,-1.1,11,40,3
OVC,Overcast,1.00,2023-01-04T00:53:00Z,-1.1,13,30,3
OVC,Overcast,1.00,2023-01-04T01:53:00Z,-0.6,11,40,3
OVC,Overcast,1.00,2023-01-04T03:06:00Z,-0.6,11,50,2.5
OVC,Overcast,1.00,2023-01-04T04:26:00Z,-0.6,9,40,2.5
OVC,Overcast,1.00,2023-01-04T05:17:00Z,-0.6,9,30,2.5
OVC,Overcast,1.00,2023-01-04T06:50:00Z,-1,10,30,2
OVC,Overcast,1.00,2023-01-04T07:37:00Z,-0.6,9,30,3
OVC,Overcast,1.00,2023-01-04T08:02:00Z,-0.6,9,20,1.25
OVC,Overcast,1.00,2023-01-04T13:05:00Z,-0.6,11,20,1
OVC,Overcast,1.00,2023-01-04T14:40:00Z,0,10,30,2.5
OVC,Overcast,1.00,2023-01-04T15:49:00Z,0,11,30,1.5
OVC,Overcast,1.00,2023-01-04T16:41:00Z,0.6,10,40,2
OVC,Overcast,1.00,2023-01-04T17:50:00Z,0.6,8,30,1.25
OVC,Overcast,1.00,2023-01-04T18:23:00Z,0.6,9,20,2
OVC,Overcast,1.00,2023-01-04T19:36:00Z,0.6,10,20,3
OVC,Overcast,1.00,2023-01-04T20:28:00Z,0.6,9,10,2
OVC,Overcast,1.00,2023-01-04T21:31:00Z,0,9,10,3
OVC,Overcast,1.00,2023-01-04T22:40:00Z,0,10,20,1.75
OVC,Overcast,1.00,2023-01-04T23:24:00Z,0,8,10,4
OVC,Overcast,1.00,2023-01-05T00:44:00Z,-0.6,10,10,2
OVC,Overcast,1.00,2023-01-05T01:52:00Z,-0.6,9,10,1.25
OVC,Overcast,1.00,2023-01-05T02:29:00Z,-1.1,11,10,1.5
OVC,Overcast,1.00,2023-01-05T03:50:00Z,-1,10,10,2
OVC,Overcast,1.00,2023-01-05T04:42:00Z,-1.1,11,10,2.5
OVC,Overcast,1.00,2023-01-05T05:17:00Z,-1.1,9,10,3
OVC,Overcast,1.00,2023-01-05T06:32:00Z,-1.1,11,360,7
OVC,Overcast,1.00,2023-01-05T07:27:00Z,-1.1,12,10,4
OVC,Overcast,1.00,2023-01-05T08:39:00Z,-1.7,11,360,7
OVC,Overcast,1.00,2023-01-05T09:27:00Z,-1.7,9,360,3
OVC,Overcast,1.00,2023-01-05T10:42:00Z,-2.2,14,10,7
OVC,Overcast,1.00,2023-01-05T11:40:00Z,-2.2,12,360,5
OVC,Overcast,1.00,2023-01-05T11:53:00Z,-2.2,12,350,4
BKN,Broken,0.88,2023-01-05T13:47:00Z,-4,11,360,6
OVC,Overcast,1.00,2023-01-05T13:53:00Z,-3.9,12,360,9
OVC,Overcast,1.00,2023-01-05T15:07:00Z,-3.3,7,360,10
BKN,Broken,0.88,2023-01-05T16:15:00Z,-4.4,11,350,10
BKN,Broken,0.88,2023-01-05T16:53:00Z,-3.9,10,340,10
BKN,Broken,0.88,2023-01-05T17:53:00Z,-3.3,8,320,10
BKN,Broken,0.88,2023-01-05T19:40:00Z,-3.3,11,320,10
BKN,Broken,0.88,2023-01-05T19:53:00Z,-3.9,9,320,10
BKN,Broken,0.88,2023-01-05T20:53:00Z,-3.9,8,320,10
OVC,Overcast,1.00,2023-01-05T22:18:00Z,-5.6,9,330,5
OVC,Overcast,1.00,2023-01-05T23:49:00Z,-6,6,300,3
OVC,Overcast,1.00,2023-01-06T00:13:00Z,-6.1,5,290,7
OVC,Overcast,1.00,2023-01-06T00:53:00Z,-6.1,5,340,3
OVC,Overcast,1.00,2023-01-06T02:19:00Z,-6.7,6,360,9
OVC,Overcast,1.00,2023-01-06T03:27:00Z,-7.2,7,320,7
OVC,Overcast,1.00,2023-01-06T04:48:00Z,-8,7,320,8
OVC,Overcast,1.00,2023-01-06T04:53:00Z,-7.8,6,310,8
OVC,Overcast,1.00,2023-01-06T05:53:00Z,-7.2,8,280,9
OVC,Overcast,1.00,2023-01-06T06:53:00Z,-8.3,5,300,7
OVC,Overcast,1.00,2023-01-06T07:53:00Z,-8.3,3,290,8
OVC,Overcast,1.00,2023-01-06T08:53:00Z,-8.3,5,280,8
OVC,Overcast,1.00,2023-01-06T09:53:00Z,-8.3,4,250,9
OVC,Overcast,1.00,2023-01-06T10:53:00Z,-8.9,4,270,6
OVC,Overcast,1.00,2023-01-06T11:53:00Z,-10,5,260,7
OVC,Overcast,1.00,2023-01-06T13:38:00Z,-10.6,5,270,3
OVC,Overcast,1.00,2023-01-06T13:57:00Z,-11.1,4,270,2
BKN,Broken,0.88,2023-01-06T15:19:00Z,-12.8,6,230,3
BKN,Broken,0.88,2023-01-06T16:26:00Z,-12.2,4,280,8
SCT,Scattered,0.50,2023-01-06T16:53:00Z,-11.7,4,220,9
FEW,Few Clouds,0.25,2023-01-06T17:53:00Z,-10.6,3,220,9
FEW,Few Clouds,0.25,2023-01-06T18:53:00Z,-9.4,4,180,9
FEW,Few Clouds,0.25,2023-01-06T19:53:00Z,-9.4,4,130,9
CLR,Clear,0,2023-01-06T20:53:00Z,-8.3,3,140,9
CLR,Clear,0,2023-01-06T21:53:00Z,-7.8,6,250,7
CLR,Clear,0,2023-01-06T22:53:00Z,-9.4,5,230,7
CLR,Clear,0,2023-01-06T23:53:00Z,-11.1,5,220,7
CLR,Clear,0,2023-01-07T00:53:00Z,-11.7,4,240,7
CLR,Clear,0,2023-01-07T01:53:00Z,-12.2,4,230,6
CLR,Clear,0,2023-01-07T02:53:00Z,-13.3,4,230,6
CLR,Clear,0,2023-01-07T03:53:00Z,-13.3,4,240,6
CLR,Clear,0,2023-01-07T04:53:00Z,-14.4,4,230,7
CLR,Clear,0,2023-01-07T05:53:00Z,-15,3,230,7
CLR,Clear,0,2023-01-07T06:53:00Z,-15.6,0,0,5
CLR,Clear,0,2023-01-07T07:53:00Z,-16.1,3,240,5
CLR,Clear,0,2023-01-07T08:53:00Z,-16.7,4,230,5
CLR,Clear,0,2023-01-07T09:53:00Z,-16.7,3,210,5
CLR,Clear,0,2023-01-07T10:53:00Z,-16.7,0,0,4
CLR,Clear,0,2023-01-07T11:53:00Z,-17.2,0,0,5
FEW,Few Clouds,0.25,2023-01-07T12:53:00Z,-17.2,0,0,5
FEW,Few Clouds,0.25,2023-01-07T13:53:00Z,-17.2,4,250,5
CLR,Clear,0,2023-01-07T14:53:00Z,-17.2,3,0,6
CLR,Clear,0,2023-01-07T15:53:00Z,-16.1,4,170,6
CLR,Clear,0,2023-01-07T16:53:00Z,-14.4,0,0,6
CLR,Clear,0,2023-01-07T17:53:00Z,-12.2,3,170,6
CLR,Clear,0,2023-01-07T18:53:00Z,-9.4,3,170,10
CLR,Clear,0,2023-01-07T19:53:00Z,-8.3,3,160,8
FEW,Few Clouds,0.25,2023-01-07T20:53:00Z,-7.2,0,0,7
FEW,Few Clouds,0.25,2023-01-07T21:53:00Z,-6.7,0,0,7
CLR,Clear,0,2023-01-07T22:53:00Z,-7.2,3,230,7
CLR,Clear,0,2023-01-07T23:53:00Z,-9.4,4,190,7
CLR,Clear,0,2023-01-08T00:53:00Z,-8.9,5,220,7
CLR,Clear,0,2023-01-08T01:53:00Z,-11.1,4,200,7
CLR,Clear,0,2023-01-08T02:53:00Z,-11.7,4,220,7
CLR,Clear,0,2023-01-08T03:53:00Z,-12.2,4,200,7
CLR,Clear,0,2023-01-08T04:53:00Z,-13.3,0,0,7
CLR,Clear,0,2023-01-08T05:53:00Z,-15,4,160,7
CLR,Clear,0,2023-01-08T06:53:00Z,-14.4,5,140,5
CLR,Clear,0,2023-01-08T07:53:00Z,-13.9,0,0,5
CLR,Clear,0,2023-01-08T08:53:00Z,-15,4,130,5
CLR,Clear,0,2023-01-08T09:53:00Z,-15.6,4,130,5
CLR,Clear,0,2023-01-08T10:53:00Z,-15.6,0,0,5
CLR,Clear,0,2023-01-08T11:53:00Z,-16.1,0,0,5
CLR,Clear,0,2023-01-08T12:53:00Z,-16.1,5,140,5
FEW,Few Clouds,0.25,2023-01-08T13:53:00Z,-15.6,7,140,4
FEW,Few Clouds,0.25,2023-01-08T14:53:00Z,-15.6,4,150,4
CLR,Clear,0,2023-01-08T15:53:00Z,-13.3,3,140,4
CLR,Clear,0,2023-01-08T16:53:00Z,-10.6,5,170,6
FEW,Few Clouds,0.25,2023-01-08T17:53:00Z,-7.8,6,160,6
FEW,Few Clouds,0.25,2023-01-08T18:53:00Z,-6.1,3,180,6
CLR,Clear,0,2023-01-08T19:53:00Z,-5,5,180,6
CLR,Clear,0,2023-01-08T20:53:00Z,-5,6,160,6
CLR,Clear,0,2023-01-08T21:53:00Z,-5,6,190,6
CLR,Clear,0,2023-01-08T22:53:00Z,-6.7,4,160,6
CLR,Clear,0,2023-01-08T23:53:00Z,-6.7,5,220,6
CLR,Clear,0,2023-01-09T00:53:00Z,-7.2,6,200,6
CLR,Clear,0,2023-01-09T01:53:00Z,-7.8,5,210,6
CLR,Clear,0,2023-01-09T02:53:00Z,-9.4,0,0,5
CLR,Clear,0,2023-01-09T03:53:00Z,-8.9,0,0,5
CLR,Clear,0,2023-01-09T04:53:00Z,-10,4,180,4
CLR,Clear,0,2023-01-09T05:53:00Z,-11.1,3,130,4
CLR,Clear,0,2023-01-09T06:53:00Z,-11.7,5,150,4
CLR,Clear,0,2023-01-09T07:53:00Z,-11.7,0,0,4
CLR,Clear,0,2023-01-09T08:53:00Z,-12.2,4,80,4
CLR,Clear,0,2023-01-09T09:53:00Z,-12.8,4,130,4
CLR,Clear,0,2023-01-09T10:53:00Z,-12.2,4,130,3
CLR,Clear,0,2023-01-09T11:53:00Z,-11.7,3,110,4
SCT,Scattered,0.50,2023-01-09T13:44:00Z,-11.7,5,100,2
SCT,Scattered,0.50,2023-01-09T14:04:00Z,-11.1,6,130,2
SCT,Scattered,0.50,2023-01-09T15:08:00Z,-9.4,6,120,2.5
SCT,Scattered,0.50,2023-01-09T16:05:00Z,-7.8,8,130,3
BKN,Broken,0.88,2023-01-09T16:53:00Z,-6.7,7,130,3
BKN,Broken,0.88,2023-01-09T17:53:00Z,-4.4,8,120,4
BKN,Broken,0.88,2023-01-09T18:53:00Z,-3.3,8,110,4
OVC,Overcast,1.00,2023-01-09T19:53:00Z,-2.2,8,130,5
OVC,Overcast,1.00,2023-01-09T20:53:00Z,-1.1,7,140,5
OVC,Overcast,1.00,2023-01-09T22:11:00Z,0,8,150,6
OVC,Overcast,1.00,2023-01-09T23:14:00Z,-0.6,7,140,6
OVC,Overcast,1.00,2023-01-09T23:53:00Z,-0.6,6,130,7
OVC,Overcast,1.00,2023-01-10T00:53:00Z,-0.6,3,0,6
OVC,Overcast,1.00,2023-01-10T01:53:00Z,-0.6,3,220,6
OVC,Overcast,1.00,2023-01-10T02:53:00Z,-0.6,4,240,6
OVC,Overcast,1.00,2023-01-10T03:53:00Z,-1.7,5,230,6
OVC,Overcast,1.00,2023-01-10T05:11:00Z,-3.3,3,230,5
OVC,Overcast,1.00,2023-01-10T06:48:00Z,-6,8,220,4
OVC,Overcast,1.00,2023-01-10T06:53:00Z,-5.6,6,230,4
OVC,Overcast,1.00,2023-01-10T07:53:00Z,-6.7,4,230,4
OVC,Overcast,1.00,2023-01-10T08:53:00Z,-6.7,5,220,5
OVC,Overcast,1.00,2023-01-10T09:53:00Z,-6.7,3,240,5
OVC,Overcast,1.00,2023-01-10T10:53:00Z,-6.7,3,260,4
OVC,Overcast,1.00,2023-01-10T11:53:00Z,-6.1,0,0,4
OVC,Overcast,1.00,2023-01-10T13:50:00Z,-5,0,0,1.75
OVC,Overcast,1.00,2023-01-10T14:40:00Z,-5,3,230,2
OVC,Overcast,1.00,2023-01-10T15:41:00Z,-4.4,3,230,1.5
OVC,Overcast,1.00,2023-01-10T16:15:00Z,-3.9,5,230,0.75
OVC,Overcast,1.00,2023-01-10T17:41:00Z,-3.9,3,230,1
OVC,Overcast,1.00,2023-01-10T17:53:00Z,-3.9,4,240,1
OVC,Overcast,1.00,2023-01-10T19:02:00Z,-3.3,5,240,1.25
OVC,Overcast,1.00,2023-01-10T20:32:00Z,-2.8,0,0,1.5
OVC,Overcast,1.00,2023-01-10T20:53:00Z,-2.8,0,0,1.5
OVC,Overcast,1.00,2023-01-10T21:53:00Z,-2.2,4,220,1.5
OVC,Overcast,1.00,2023-01-10T22:53:00Z,-2.8,4,200,1.5
OVC,Overcast,1.00,2023-01-11T00:32:00Z,-2.8,0,0,2
OVC,Overcast,1.00,2023-01-11T00:53:00Z,-2.8,0,0,2
OVC,Overcast,1.00,2023-01-11T01:53:00Z,-2.8,3,230,2
OVC,Overcast,1.00,2023-01-11T03:42:00Z,-3.3,6,230,2
OVC,Overcast,1.00,2023-01-11T04:41:00Z,-3.3,0,0,2
OVC,Overcast,1.00,2023-01-11T05:50:00Z,-3,0,0,2.5
OVC,Overcast,1.00,2023-01-11T06:46:00Z,-3.3,0,0,2.5
OVC,Overcast,1.00,2023-01-11T06:53:00Z,-3.3,0,0,2.5
OVC,Overcast,1.00,2023-01-11T07:53:00Z,-2.8,4,90,2
OVC,Overcast,1.00,2023-01-11T08:53:00Z,-2.2,0,0,2
