Cover_Type,Cover_Long,Max_Coverage_pct,Temp_Celsius,Wind_Speed,Wind_Direction,Visibility,Date
FEW,Few Clouds,0.25,2.2,9,230,10,2023-04-03
FEW,Few Clouds,0.25,2.2,9,240,10,2023-04-03
FEW,Few Clouds,0.25,1.7,7,240,10,2023-04-03
SCT,Scattered,0.50,2.2,6,240,10,2023-04-03
BKN,Broken,0.88,1.7,7,280,10,2023-04-03
BKN,Broken,0.88,2.8,8,300,10,2023-04-03
OVC,Overcast,1.00,3.3,13,310,10,2023-04-03
OVC,Overcast,1.00,4.4,7,300,10,2023-04-03
OVC,Overcast,1.00,5,7,290,10,2023-04-03
BKN,Broken,0.88,6.1,7,270,10,2023-04-03
BKN,Broken,0.88,6.1,6,290,10,2023-04-03
BKN,Broken,0.88,6.1,7,290,10,2023-04-03
BKN,Broken,0.88,6.7,8,300,10,2023-04-03
BKN,Broken,0.88,5.6,8,280,10,2023-04-03
OVC,Overcast,1.00,5,7,290,10,2023-04-03
BKN,Broken,0.88,5,8,320,10,2023-04-03
BKN,Broken,0.88,3.3,5,310,10,2023-04-04
OVC,Overcast,1.00,3.3,6,330,10,2023-04-04
OVC,Overcast,1.00,3.3,7,350,10,2023-04-04
OVC,Overcast,1.00,3.3,5,350,10,2023-04-04
OVC,Overcast,1.00,2.8,7,350,10,2023-04-04
OVC,Overcast,1.00,2.8,5,30,10,2023-04-04
SCT,Scattered,0.50,1.7,6,10,10,2023-04-04
SCT,Scattered,0.50,1.1,6,40,10,2023-04-04
SCT,Scattered,0.50,1.1,7,50,10,2023-04-04
OVC,Overcast,1.00,1.7,8,40,10,2023-04-04
OVC,Overcast,1.00,1.7,10,40,10,2023-04-04
OVC,Overcast,1.00,1.1,11,40,10,2023-04-04
OVC,Overcast,1.00,1.7,12,70,10,2023-04-04
OVC,Overcast,1.00,2.2,16,60,10,2023-04-04
OVC,Overcast,1.00,2.2,14,60,9,2023-04-04
OVC,Overcast,1.00,2.8,17,70,9,2023-04-04
OVC,Overcast,1.00,2,18,70,9,2023-04-04
OVC,Overcast,1.00,2.2,18,80,10,2023-04-04
OVC,Overcast,1.00,1.7,16,70,4,2023-04-04
OVC,Overcast,1.00,2.2,14,70,5,2023-04-04
OVC,Overcast,1.00,2.2,14,70,2.5,2023-04-04
OVC,Overcast,1.00,2.2,15,80,2,2023-04-04
OVC,Overcast,1.00,2.2,13,80,3,2023-04-04
OVC,Overcast,1.00,2.2,15,70,3,2023-04-04
OVC,Overcast,1.00,2,13,80,2.5,2023-04-05
OVC,Overcast,1.00,2.8,13,70,10,2023-04-05
OVC,Overcast,1.00,2.8,13,70,10,2023-04-05
OVC,Overcast,1.00,2.2,15,70,10,2023-04-05
OVC,Overcast,1.00,2.2,null,null,9,2023-04-05
OVC,Overcast,1.00,2.8,7,50,10,2023-04-05
OVC,Overcast,1.00,2,6,30,4,2023-04-05
OVC,Overcast,1.00,2.2,3,0,4,2023-04-05
OVC,Overcast,1.00,2.2,0,0,2.5,2023-04-05
OVC,Overcast,1.00,2.2,3,170,1.75,2023-04-05
OVC,Overcast,1.00,2.2,9,240,2.5,2023-04-05
OVC,Overcast,1.00,1.1,11,270,10,2023-04-05
OVC,Overcast,1.00,1.1,12,270,10,2023-04-05
OVC,Overcast,1.00,-1.1,21,270,10,2023-04-05
OVC,Overcast,1.00,-1.1,12,270,10,2023-04-05
OVC,Overcast,1.00,-1.1,20,270,10,2023-04-05
OVC,Overcast,1.00,-1.7,16,250,10,2023-04-05
OVC,Overcast,1.00,-1.7,24,260,10,2023-04-05
OVC,Overcast,1.00,-1.1,24,280,10,2023-04-05
OVC,Overcast,1.00,-1.7,22,270,10,2023-04-05
OVC,Overcast,1.00,-1.7,27,270,10,2023-04-05
OVC,Overcast,1.00,-1.7,22,260,8,2023-04-05
OVC,Overcast,1.00,-2.2,20,260,5,2023-04-05
OVC,Overcast,1.00,-2.8,24,270,10,2023-04-06
OVC,Overcast,1.00,-2.8,17,260,8,2023-04-06
OVC,Overcast,1.00,-3,14,260,6,2023-04-06
OVC,Overcast,1.00,-3.3,17,280,9,2023-04-06
OVC,Overcast,1.00,-3.3,16,260,10,2023-04-06
OVC,Overcast,1.00,-3.3,16,260,9,2023-04-06
FEW,Few Clouds,0.25,-3.9,16,270,10,2023-04-06
FEW,Few Clouds,0.25,-3.9,16,270,10,2023-04-06
FEW,Few Clouds,0.25,-4.4,13,270,10,2023-04-06
CLR,Clear,0,-5,10,260,10,2023-04-06
CLR,Clear,0,-5,10,250,10,2023-04-06
CLR,Clear,0,-5.6,11,250,10,2023-04-06
CLR,Clear,0,-5.6,11,270,10,2023-04-06
CLR,Clear,0,-5.6,10,260,10,2023-04-06
CLR,Clear,0,-4.4,11,270,10,2023-04-06
CLR,Clear,0,-2.8,13,270,10,2023-04-06
FEW,Few Clouds,0.25,-1.1,11,260,10,2023-04-06
FEW,Few Clouds,0.25,0,15,270,10,2023-04-06
FEW,Few Clouds,0.25,0.6,16,280,10,2023-04-06
FEW,Few Clouds,0.25,1.7,15,270,10,2023-04-06
FEW,Few Clouds,0.25,2.8,10,260,10,2023-04-06
FEW,Few Clouds,0.25,2.2,14,270,10,2023-04-06
FEW,Few Clouds,0.25,2.2,7,270,10,2023-04-06
FEW,Few Clouds,0.25,2.2,9,280,10,2023-04-06
FEW,Few Clouds,0.25,1.7,8,280,10,2023-04-06
FEW,Few Clouds,0.25,0.6,5,290,10,2023-04-07
FEW,Few Clouds,0.25,0,4,270,10,2023-04-07
FEW,Few Clouds,0.25,-1.1,3,310,10,2023-04-07
FEW,Few Clouds,0.25,-1.1,3,270,10,2023-04-07
FEW,Few Clouds,0.25,-2.2,5,360,10,2023-04-07
FEW,Few Clouds,0.25,-2.8,3,40,10,2023-04-07
FEW,Few Clouds,0.25,-2.2,4,40,10,2023-04-07
CLR,Clear,0,-2.8,0,0,10,2023-04-07
CLR,Clear,0,-2.8,6,120,10,2023-04-07
BKN,Broken,0.88,-2.8,5,90,10,2023-04-07
SCT,Scattered,0.50,-2.8,7,80,10,2023-04-07
BKN,Broken,0.88,-2.2,5,90,10,2023-04-07
BKN,Broken,0.88,-1.1,9,110,10,2023-04-07
FEW,Few Clouds,0.25,0.6,10,100,10,2023-04-07
FEW,Few Clouds,0.25,1.7,10,130,10,2023-04-07
FEW,Few Clouds,0.25,3.9,11,120,10,2023-04-07
FEW,Few Clouds,0.25,6.1,12,110,10,2023-04-07
FEW,Few Clouds,0.25,7.2,12,120,10,2023-04-07
FEW,Few Clouds,0.25,8.3,9,110,10,2023-04-07
FEW,Few Clouds,0.25,8.3,10,140,10,2023-04-07
FEW,Few Clouds,0.25,9.4,13,120,10,2023-04-07
FEW,Few Clouds,0.25,10,8,90,10,2023-04-07
FEW,Few Clouds,0.25,9.4,12,80,10,2023-04-07
FEW,Few Clouds,0.25,8.3,11,60,10,2023-04-07
SCT,Scattered,0.50,6.7,13,70,10,2023-04-08
SCT,Scattered,0.50,6.1,11,60,10,2023-04-08
BKN,Broken,0.88,5.6,11,60,10,2023-04-08
OVC,Overcast,1.00,5.6,10,60,10,2023-04-08
OVC,Overcast,1.00,5,6,40,10,2023-04-08
OVC,Overcast,1.00,4.4,4,70,10,2023-04-08
OVC,Overcast,1.00,4.4,8,70,10,2023-04-08
OVC,Overcast,1.00,4.4,7,30,10,2023-04-08
OVC,Overcast,1.00,3.9,4,50,10,2023-04-08
CLR,Clear,0,3.9,7,80,10,2023-04-08
SCT,Scattered,0.50,3.9,8,100,10,2023-04-08
SCT,Scattered,0.50,3.3,9,100,10,2023-04-08
SCT,Scattered,0.50,3.3,8,90,10,2023-04-08
SCT,Scattered,0.50,5.6,8,110,10,2023-04-08
SCT,Scattered,0.50,7.2,8,120,10,2023-04-08
SCT,Scattered,0.50,10,9,140,10,2023-04-08
SCT,Scattered,0.50,11.7,13,160,10,2023-04-08
FEW,Few Clouds,0.25,12.8,10,150,10,2023-04-08
FEW,Few Clouds,0.25,14.4,14,140,10,2023-04-08
FEW,Few Clouds,0.25,16.1,12,140,10,2023-04-08
FEW,Few Clouds,0.25,17.8,13,170,10,2023-04-08
FEW,Few Clouds,0.25,18.9,13,150,10,2023-04-08
FEW,Few Clouds,0.25,18.9,15,150,10,2023-04-08
FEW,Few Clouds,0.25,17.8,10,150,10,2023-04-08
FEW,Few Clouds,0.25,15,8,150,10,2023-04-09
FEW,Few Clouds,0.25,13.9,8,150,10,2023-04-09
FEW,Few Clouds,0.25,13.9,12,150,10,2023-04-09
FEW,Few Clouds,0.25,12.2,11,150,10,2023-04-09
FEW,Few Clouds,0.25,12.2,11,160,10,2023-04-09
FEW,Few Clouds,0.25,11.1,12,160,10,2023-04-09
SCT,Scattered,0.50,11.1,9,170,10,2023-04-09
SCT,Scattered,0.50,10.6,8,150,10,2023-04-09
SCT,Scattered,0.50,8.9,5,130,10,2023-04-09
SCT,Scattered,0.50,11.7,9,180,10,2023-04-09
SCT,Scattered,0.50,11.1,9,180,10,2023-04-09
SCT,Scattered,0.50,10,7,170,10,2023-04-09
BKN,Broken,0.88,10.6,7,170,10,2023-04-09
BKN,Broken,0.88,12.2,9,170,10,2023-04-09
BKN,Broken,0.88,14.4,13,200,10,2023-04-09
BKN,Broken,0.88,15.6,14,200,10,2023-04-09
BKN,Broken,0.88,17.2,15,210,10,2023-04-09
BKN,Broken,0.88,18.3,15,230,10,2023-04-09
OVC,Overcast,1.00,18.3,13,260,10,2023-04-09
OVC,Overcast,1.00,18.3,7,240,10,2023-04-09
OVC,Overcast,1.00,18.9,8,210,10,2023-04-09
OVC,Overcast,1.00,18.3,6,210,10,2023-04-09
OVC,Overcast,1.00,18.3,12,190,10,2023-04-09
OVC,Overcast,1.00,17.8,11,170,10,2023-04-09
OVC,Overcast,1.00,17.8,5,190,10,2023-04-10
OVC,Overcast,1.00,18.3,10,200,10,2023-04-10
OVC,Overcast,1.00,17.2,11,210,10,2023-04-10
BKN,Broken,0.88,15.6,5,160,10,2023-04-10
OVC,Overcast,1.00,16.1,10,170,10,2023-04-10
OVC,Overcast,1.00,15.6,7,180,10,2023-04-10
BKN,Broken,0.88,14.4,3,210,10,2023-04-10
FEW,Few Clouds,0.25,13.3,4,220,10,2023-04-10
FEW,Few Clouds,0.25,11.1,6,170,10,2023-04-10
FEW,Few Clouds,0.25,11.1,5,210,10,2023-04-10
CLR,Clear,0,9.4,4,250,10,2023-04-10
FEW,Few Clouds,0.25,8.9,3,230,10,2023-04-10
FEW,Few Clouds,0.25,9.4,3,230,10,2023-04-10
CLR,Clear,0,10.6,4,210,10,2023-04-10
CLR,Clear,0,12.8,4,0,10,2023-04-10
FEW,Few Clouds,0.25,15.6,7,270,10,2023-04-10
FEW,Few Clouds,0.25,17.2,8,240,10,2023-04-10
SCT,Scattered,0.50,18.9,5,340,10,2023-04-10
SCT,Scattered,0.50,20.6,0,0,10,2023-04-10
SCT,Scattered,0.50,21.7,5,0,10,2023-04-10
SCT,Scattered,0.50,22.2,3,290,10,2023-04-10
SCT,Scattered,0.50,22.2,9,290,10,2023-04-10
SCT,Scattered,0.50,21.1,10,260,10,2023-04-10
SCT,Scattered,0.50,20.6,9,240,10,2023-04-10
SCT,Scattered,0.50,18.3,5,250,10,2023-04-11
SCT,Scattered,0.50,17.8,3,250,10,2023-04-11
FEW,Few Clouds,0.25,16.7,3,230,10,2023-04-11
FEW,Few Clouds,0.25,15,4,200,10,2023-04-11
FEW,Few Clouds,0.25,13.9,3,200,10,2023-04-11
SCT,Scattered,0.50,12.2,3,170,10,2023-04-11
BKN,Broken,0.88,11.1,0,0,10,2023-04-11
BKN,Broken,0.88,12.2,3,190,10,2023-04-11
BKN,Broken,0.88,15,7,220,10,2023-04-11
BKN,Broken,0.88,15.6,10,220,10,2023-04-11
BKN,Broken,0.88,14.4,9,230,10,2023-04-11
BKN,Broken,0.88,13.9,7,230,10,2023-04-11
OVC,Overcast,1.00,13.9,8,220,10,2023-04-11
OVC,Overcast,1.00,15,10,230,10,2023-04-11
BKN,Broken,0.88,18.3,10,220,10,2023-04-11
BKN,Broken,0.88,21.1,8,220,10,2023-04-11
BKN,Broken,0.88,22.8,12,210,10,2023-04-11
OVC,Overcast,1.00,23.9,10,220,10,2023-04-11
OVC,Overcast,1.00,25,11,230,10,2023-04-11
OVC,Overcast,1.00,26.1,13,190,10,2023-04-11
SCT,Scattered,0.50,26.7,12,220,10,2023-04-11
SCT,Scattered,0.50,27.2,16,220,10,2023-04-11
SCT,Scattered,0.50,26.7,15,200,10,2023-04-11
FEW,Few Clouds,0.25,26.7,11,200,10,2023-04-11
FEW,Few Clouds,0.25,25,7,200,10,2023-04-12
CLR,Clear,0,23.9,7,190,10,2023-04-12
CLR,Clear,0,23.3,10,190,10,2023-04-12
CLR,Clear,0,22.8,11,200,10,2023-04-12
CLR,Clear,0,21.7,11,210,10,2023-04-12
CLR,Clear,0,21.7,12,210,10,2023-04-12
CLR,Clear,0,21.1,13,210,10,2023-04-12
CLR,Clear,0,20,15,220,10,2023-04-12
CLR,Clear,0,19.4,16,230,10,2023-04-12
CLR,Clear,0,18.9,16,220,10,2023-04-12
CLR,Clear,0,18.3,14,220,10,2023-04-12
CLR,Clear,0,17.2,12,220,10,2023-04-12
CLR,Clear,0,17.2,12,220,10,2023-04-12
CLR,Clear,0,18.9,14,220,10,2023-04-12
CLR,Clear,0,20.6,8,220,10,2023-04-12
CLR,Clear,0,23.3,14,220,10,2023-04-12
CLR,Clear,0,25,11,210,10,2023-04-12
CLR,Clear,0,26.7,12,220,10,2023-04-12
CLR,Clear,0,28.3,12,210,10,2023-04-12
CLR,Clear,0,29.4,10,220,10,2023-04-12
CLR,Clear,0,30.6,17,240,10,2023-04-12
CLR,Clear,0,31.1,12,240,10,2023-04-12
CLR,Clear,0,31.1,10,240,10,2023-04-12
CLR,Clear,0,30,8,280,10,2023-04-12
CLR,Clear,0,26.1,6,310,10,2023-04-13
CLR,Clear,0,25,0,0,10,2023-04-13
CLR,Clear,0,23.3,0,0,10,2023-04-13
CLR,Clear,0,22.8,3,140,10,2023-04-13
CLR,Clear,0,23.9,8,210,10,2023-04-13
CLR,Clear,0,22.8,10,210,10,2023-04-13
CLR,Clear,0,21.7,10,220,10,2023-04-13
CLR,Clear,0,20.6,11,220,10,2023-04-13
CLR,Clear,0,19.4,8,210,10,2023-04-13
CLR,Clear,0,18.9,8,210,10,2023-04-13
CLR,Clear,0,18.3,7,190,10,2023-04-13
CLR,Clear,0,18.3,7,200,10,2023-04-13
FEW,Few Clouds,0.25,19.4,9,200,10,2023-04-13
FEW,Few Clouds,0.25,20.6,11,170,10,2023-04-13
FEW,Few Clouds,0.25,21.7,8,180,10,2023-04-13
FEW,Few Clouds,0.25,22.8,11,180,10,2023-04-13
FEW,Few Clouds,0.25,24.4,12,170,10,2023-04-13
FEW,Few Clouds,0.25,26.7,13,170,10,2023-04-13
FEW,Few Clouds,0.25,28.3,13,190,10,2023-04-13
FEW,Few Clouds,0.25,30,19,180,10,2023-04-13
FEW,Few Clouds,0.25,30.6,18,180,10,2023-04-13
FEW,Few Clouds,0.25,30.6,19,180,10,2023-04-13
FEW,Few Clouds,0.25,30,19,180,10,2023-04-13
FEW,Few Clouds,0.25,28.9,15,180,10,2023-04-13
FEW,Few Clouds,0.25,27.2,13,170,10,2023-04-14
FEW,Few Clouds,0.25,25,9,160,10,2023-04-14
FEW,Few Clouds,0.25,22.8,8,160,10,2023-04-14
FEW,Few Clouds,0.25,21.7,7,160,10,2023-04-14
CLR,Clear,0,18.9,7,130,10,2023-04-14
CLR,Clear,0,17.8,6,140,10,2023-04-14
CLR,Clear,0,16.7,6,120,10,2023-04-14
CLR,Clear,0,18.9,11,170,10,2023-04-14
CLR,Clear,0,18.3,8,200,10,2023-04-14
CLR,Clear,0,17.8,9,180,10,2023-04-14
FEW,Few Clouds,0.25,17.2,10,180,10,2023-04-14
FEW,Few Clouds,0.25,15.6,6,180,10,2023-04-14
FEW,Few Clouds,0.25,17.2,9,170,10,2023-04-14
FEW,Few Clouds,0.25,18.9,7,180,10,2023-04-14
FEW,Few Clouds,0.25,21.7,12,170,10,2023-04-14
FEW,Few Clouds,0.25,23.3,13,170,10,2023-04-14
FEW,Few Clouds,0.25,26.1,14,210,10,2023-04-14
FEW,Few Clouds,0.25,26.7,13,200,10,2023-04-14
FEW,Few Clouds,0.25,27.2,20,180,10,2023-04-14
FEW,Few Clouds,0.25,27.8,18,180,10,2023-04-14
SCT,Scattered,0.50,28.3,16,180,10,2023-04-14
BKN,Broken,0.88,23.9,12,330,10,2023-04-14
BKN,Broken,0.88,23.3,10,330,10,2023-04-14
OVC,Overcast,1.00,17.8,14,290,10,2023-04-15
OVC,Overcast,1.00,17.2,8,300,10,2023-04-15
OVC,Overcast,1.00,15.6,10,310,10,2023-04-15
OVC,Overcast,1.00,15.6,7,20,10,2023-04-15
BKN,Broken,0.88,15.6,9,290,10,2023-04-15
BKN,Broken,0.88,14.4,3,250,10,2023-04-15
BKN,Broken,0.88,13.3,5,260,10,2023-04-15
BKN,Broken,0.88,12.8,3,260,10,2023-04-15
OVC,Overcast,1.00,11.7,10,290,10,2023-04-15
OVC,Overcast,1.00,11.1,9,310,9,2023-04-15
OVC,Overcast,1.00,10,6,340,10,2023-04-15
OVC,Overcast,1.00,9.4,8,300,9,2023-04-15
OVC,Overcast,1.00,8.9,11,330,9,2023-04-15
OVC,Overcast,1.00,8.9,14,360,10,2023-04-15
OVC,Overcast,1.00,8.3,12,340,4,2023-04-15
OVC,Overcast,1.00,7.2,9,300,10,2023-04-15
OVC,Overcast,1.00,7,9,310,8,2023-04-15
OVC,Overcast,1.00,7.2,9,310,9,2023-04-15
OVC,Overcast,1.00,6.7,9,320,3,2023-04-15
OVC,Overcast,1.00,6.1,11,310,10,2023-04-15
OVC,Overcast,1.00,6.1,13,320,10,2023-04-15
OVC,Overcast,1.00,6.1,13,310,10,2023-04-15
OVC,Overcast,1.00,6.1,15,310,10,2023-04-15
OVC,Overcast,1.00,6.1,11,320,10,2023-04-15
OVC,Overcast,1.00,5.6,16,340,10,2023-04-15
OVC,Overcast,1.00,5,12,330,10,2023-04-16
OVC,Overcast,1.00,5,13,330,10,2023-04-16
OVC,Overcast,1.00,5,11,340,10,2023-04-16
OVC,Overcast,1.00,3.9,10,340,10,2023-04-16
OVC,Overcast,1.00,3.3,9,330,4,2023-04-16
OVC,Overcast,1.00,2.8,9,310,4,2023-04-16
OVC,Overcast,1.00,1.1,12,320,5,2023-04-16
OVC,Overcast,1.00,1.1,15,340,10,2023-04-16
OVC,Overcast,1.00,0.6,12,330,3,2023-04-16
OVC,Overcast,1.00,0.6,14,320,4,2023-04-16
OVC,Overcast,1.00,0.6,14,330,4,2023-04-16
OVC,Overcast,1.00,0,16,340,1.5,2023-04-16
OVC,Overcast,1.00,0,16,340,1.5,2023-04-16
OVC,Overcast,1.00,0,16,340,3,2023-04-16
OVC,Overcast,1.00,0.6,20,350,6,2023-04-16
OVC,Overcast,1.00,0.6,19,350,10,2023-04-16
OVC,Overcast,1.00,0,15,330,9,2023-04-16
OVC,Overcast,1.00,0,17,330,4,2023-04-16
OVC,Overcast,1.00,0.6,13,330,1.25,2023-04-16
OVC,Overcast,1.00,0.6,21,330,1.5,2023-04-16
OVC,Overcast,1.00,0.6,21,340,2,2023-04-16
OVC,Overcast,1.00,0.6,14,340,1.75,2023-04-16
OVC,Overcast,1.00,0.6,16,340,2,2023-04-16
OVC,Overcast,1.00,0.6,13,350,2,2023-04-16
OVC,Overcast,1.00,0.6,19,340,4,2023-04-17
OVC,Overcast,1.00,0.6,21,340,4,2023-04-17
OVC,Overcast,1.00,1.1,24,330,9,2023-04-17
OVC,Overcast,1.00,1.1,17,330,10,2023-04-17
OVC,Overcast,1.00,1.1,21,330,10,2023-04-17
OVC,Overcast,1.00,1.1,22,340,10,2023-04-17
OVC,Overcast,1.00,1.1,13,330,10,2023-04-17
OVC,Overcast,1.00,0.6,16,330,10,2023-04-17
BKN,Broken,0.88,0.6,17,330,10,2023-04-17
SCT,Scattered,0.50,0,17,320,10,2023-04-17
FEW,Few Clouds,0.25,0,17,330,10,2023-04-17
SCT,Scattered,0.50,-0.6,18,320,10,2023-04-17
FEW,Few Clouds,0.25,0.6,20,320,10,2023-04-17
FEW,Few Clouds,0.25,1.1,23,330,10,2023-04-17
FEW,Few Clouds,0.25,6.7,20,330,10,2023-04-17
FEW,Few Clouds,0.25,7.2,21,310,10,2023-04-17
FEW,Few Clouds,0.25,8.3,19,310,10,2023-04-17
FEW,Few Clouds,0.25,9.4,19,320,10,2023-04-17
FEW,Few Clouds,0.25,10,20,310,10,2023-04-17
FEW,Few Clouds,0.25,9.4,18,330,10,2023-04-17
FEW,Few Clouds,0.25,8.9,15,330,10,2023-04-17
FEW,Few Clouds,0.25,7.8,9,360,10,2023-04-18
CLR,Clear,0,6.7,9,10,10,2023-04-18
CLR,Clear,0,5.6,6,360,10,2023-04-18
CLR,Clear,0,5.6,4,340,10,2023-04-18
CLR,Clear,0,3.9,4,340,10,2023-04-18
CLR,Clear,0,3.3,4,320,10,2023-04-18
CLR,Clear,0,2.8,3,340,10,2023-04-18
CLR,Clear,0,1.7,4,350,10,2023-04-18
CLR,Clear,0,1.7,0,0,10,2023-04-18
CLR,Clear,0,1.7,0,0,10,2023-04-18
CLR,Clear,0,1.1,0,0,10,2023-04-18
CLR,Clear,0,0.6,0,0,10,2023-04-18
CLR,Clear,0,2.8,3,30,10,2023-04-18
CLR,Clear,0,5,7,50,10,2023-04-18
CLR,Clear,0,6.1,5,50,10,2023-04-18
CLR,Clear,0,7.2,5,0,10,2023-04-18
SCT,Scattered,0.50,9.4,3,0,10,2023-04-18
SCT,Scattered,0.50,10,4,0,10,2023-04-18
BKN,Broken,0.88,11.1,9,90,10,2023-04-18
SCT,Scattered,0.50,11.7,4,0,10,2023-04-18
SCT,Scattered,0.50,12.8,4,70,10,2023-04-18
SCT,Scattered,0.50,12.8,4,120,10,2023-04-18
SCT,Scattered,0.50,12.8,7,110,10,2023-04-18
BKN,Broken,0.88,12.2,9,110,10,2023-04-18
BKN,Broken,0.88,11.7,8,120,10,2023-04-19
OVC,Overcast,1.00,10.6,11,130,10,2023-04-19
OVC,Overcast,1.00,10,10,150,10,2023-04-19
BKN,Broken,0.88,8.9,14,140,10,2023-04-19
BKN,Broken,0.88,7.8,11,120,10,2023-04-19
BKN,Broken,0.88,7.2,13,100,10,2023-04-19
BKN,Broken,0.88,7.2,14,100,10,2023-04-19
BKN,Broken,0.88,7.2,15,100,10,2023-04-19
OVC,Overcast,1.00,7.2,18,120,10,2023-04-19
OVC,Overcast,1.00,6.7,13,100,10,2023-04-19
OVC,Overcast,1.00,5.6,17,100,10,2023-04-19
OVC,Overcast,1.00,3.9,13,100,5,2023-04-19
OVC,Overcast,1.00,2.8,13,80,8,2023-04-19
OVC,Overcast,1.00,3.9,14,100,10,2023-04-19
OVC,Overcast,1.00,4.4,15,90,10,2023-04-19
OVC,Overcast,1.00,5,14,100,10,2023-04-19
OVC,Overcast,1.00,5.6,19,100,10,2023-04-19
OVC,Overcast,1.00,6.1,16,90,10,2023-04-19
OVC,Overcast,1.00,6.7,17,110,10,2023-04-19
OVC,Overcast,1.00,7.2,15,100,10,2023-04-19
OVC,Overcast,1.00,7.2,14,110,10,2023-04-19
OVC,Overcast,1.00,7.2,14,90,10,2023-04-19
OVC,Overcast,1.00,6.7,16,90,10,2023-04-19
OVC,Overcast,1.00,6.7,20,100,10,2023-04-19
OVC,Overcast,1.00,5.6,18,90,10,2023-04-20
OVC,Overcast,1.00,3.9,7,60,4,2023-04-20
OVC,Overcast,1.00,3.9,7,50,10,2023-04-20
OVC,Overcast,1.00,3.3,8,10,10,2023-04-20
OVC,Overcast,1.00,3.3,11,60,10,2023-04-20
OVC,Overcast,1.00,3.3,12,80,10,2023-04-20
OVC,Overcast,1.00,3.3,15,100,10,2023-04-20
OVC,Overcast,1.00,2.8,18,90,3,2023-04-20
OVC,Overcast,1.00,3.3,4,0,10,2023-04-20
OVC,Overcast,1.00,3.3,8,10,10,2023-04-20
OVC,Overcast,1.00,3.9,4,60,10,2023-04-20
OVC,Overcast,1.00,3.9,7,40,10,2023-04-20
OVC,Overcast,1.00,3.9,7,50,10,2023-04-20
OVC,Overcast,1.00,4.4,11,70,10,2023-04-20
OVC,Overcast,1.00,4.4,12,70,7,2023-04-20
OVC,Overcast,1.00,4.4,13,100,5,2023-04-20
OVC,Overcast,1.00,5,9,70,8,2023-04-20
OVC,Overcast,1.00,5.6,3,10,4,2023-04-20
OVC,Overcast,1.00,5.6,7,320,5,2023-04-20
OVC,Overcast,1.00,6,6,270,8,2023-04-20
OVC,Overcast,1.00,6.1,7,260,10,2023-04-20
OVC,Overcast,1.00,5.6,12,260,9,2023-04-20
OVC,Overcast,1.00,3.9,15,260,10,2023-04-20
OVC,Overcast,1.00,3.9,16,270,10,2023-04-21
OVC,Overcast,1.00,3.9,12,260,10,2023-04-21
OVC,Overcast,1.00,3.3,12,260,10,2023-04-21
OVC,Overcast,1.00,3.3,10,250,10,2023-04-21
OVC,Overcast,1.00,3.3,11,240,10,2023-04-21
OVC,Overcast,1.00,3.3,10,240,10,2023-04-21
OVC,Overcast,1.00,4,10,230,10,2023-04-21
OVC,Overcast,1.00,3.9,9,220,10,2023-04-21
OVC,Overcast,1.00,3.3,8,210,10,2023-04-21
OVC,Overcast,1.00,3.9,10,230,10,2023-04-21
OVC,Overcast,1.00,3.3,12,240,10,2023-04-21
OVC,Overcast,1.00,3.3,12,230,10,2023-04-21
OVC,Overcast,1.00,2.8,16,240,10,2023-04-21
OVC,Overcast,1.00,2.8,11,250,10,2023-04-21
OVC,Overcast,1.00,2.8,12,250,9,2023-04-21
OVC,Overcast,1.00,2.8,13,260,10,2023-04-21
OVC,Overcast,1.00,3.3,13,260,9,2023-04-21
OVC,Overcast,1.00,3.3,14,270,9,2023-04-21
OVC,Overcast,1.00,3.9,10,260,9,2023-04-21
BKN,Broken,0.88,5,16,250,10,2023-04-21
OVC,Overcast,1.00,5,17,280,10,2023-04-21
BKN,Broken,0.88,4.4,12,270,10,2023-04-21
BKN,Broken,0.88,3.9,16,280,10,2023-04-21
BKN,Broken,0.88,3.3,11,290,10,2023-04-21
OVC,Overcast,1.00,1.7,10,300,8,2023-04-22
OVC,Overcast,1.00,1.1,9,290,10,2023-04-22
BKN,Broken,0.88,1.1,10,270,10,2023-04-22
OVC,Overcast,1.00,1.1,10,290,10,2023-04-22
OVC,Overcast,1.00,0.6,15,310,10,2023-04-22
OVC,Overcast,1.00,0.6,10,320,10,2023-04-22
OVC,Overcast,1.00,0.6,9,310,9,2023-04-22
OVC,Overcast,1.00,0.6,11,320,8,2023-04-22
OVC,Overcast,1.00,0,9,310,5,2023-04-22
OVC,Overcast,1.00,0,12,310,6,2023-04-22
OVC,Overcast,1.00,1,12,330,9,2023-04-22
OVC,Overcast,1.00,0.6,12,320,9,2023-04-22
OVC,Overcast,1.00,0,13,330,8,2023-04-22
OVC,Overcast,1.00,-0.6,14,320,3,2023-04-22
OVC,Overcast,1.00,0,17,330,6,2023-04-22
OVC,Overcast,1.00,0,17,330,10,2023-04-22
OVC,Overcast,1.00,1.1,12,350,10,2023-04-22
OVC,Overcast,1.00,1.7,15,330,10,2023-04-22
OVC,Overcast,1.00,1.7,13,340,10,2023-04-22
OVC,Overcast,1.00,1.7,16,340,10,2023-04-22
OVC,Overcast,1.00,1.7,16,310,10,2023-04-22
OVC,Overcast,1.00,1.7,11,310,10,2023-04-22
OVC,Overcast,1.00,1.7,14,320,10,2023-04-22
OVC,Overcast,1.00,1.7,14,330,10,2023-04-22
